,Image,Hex,R,G,B,H,S,V,Freq,Prop,Date,Treatment,Name,SqIn,SqCm,HScaled,HBin
5546,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#6b1918,0.4196078431372549,0.0980392156862745,0.0941176470588235,0.002008032128514,0.7757009345794392,0.4196078431372549,43722,0.0909374532022163,2019-06-14,control,f1bcr11043,0.7520382538099006,4.851850010564387,0,0
5547,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#b19475,0.6941176470588235,0.5803921568627451,0.4588235294117647,0.0861111111111111,0.3389830508474576,0.6941176470588235,9600,0.0199670543603054,2019-06-14,control,f1bcr11043,0.16512435928308508,1.0653163190480335,30,30
5548,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#42150d,0.2588235294117647,0.0823529411764705,0.0509803921568627,0.0251572327044025,0.8030303030303031,0.2588235294117647,94496,0.1965423717532737,2019-06-14,control,f1bcr11043,1.6253741098765007,10.486263633829475,9,5
5549,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#7e5636,0.4941176470588235,0.3372549019607843,0.2117647058823529,0.074074074074074,0.5714285714285714,0.4941176470588235,43425,0.0903197224579444,2019-06-14,control,f1bcr11043,0.7469297189445802,4.818891786943839,26,25
5550,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#220d06,0.1333333333333333,0.0509803921568627,0.0235294117647058,0.0416666666666666,0.8235294117647058,0.1333333333333333,92326,0.1920289855072463,2019-06-14,control,f1bcr11043,1.5880491244968866,10.24545775754466,14,10
5551,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#684023,0.4078431372549019,0.2509803921568627,0.1372549019607843,0.0700483091787439,0.6634615384615384,0.4078431372549019,88542,0.1841586382468926,2019-06-14,control,f1bcr11043,1.522962606212804,9.825545575119893,25,25
5552,data_sarracenia/masked/6_14_19.Control.f1bcr11043.masked,#9d7151,0.615686274509804,0.4431372549019607,0.3176470588235294,0.0701754385964912,0.4840764331210191,0.615686274509804,27546,0.0572929666051015,2019-06-14,control,f1bcr11043,0.47380370841790226,3.056792012968451,25,25
5553,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#856a58,0.5215686274509804,0.4156862745098039,0.3450980392156862,0.0666666666666666,0.3383458646616541,0.5215686274509804,64395,0.0572326233507681,2019-06-14,control,f1bcr11075,1.1076232412535691,7.145942121364387,23,20
5554,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#2a1308,0.1647058823529411,0.0745098039215686,0.0313725490196078,0.0539215686274509,0.8095238095238095,0.1647058823529411,223552,0.1986872803060939,2019-06-14,control,f1bcr11075,3.8451959131721076,24.80766601623187,19,15
5555,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#7b441e,0.4823529411764706,0.2666666666666666,0.1176470588235294,0.068100358422939,0.7560975609756099,0.4823529411764706,118515,0.1053330904016815,2019-06-14,control,f1bcr11075,2.0385118167119614,13.151662869997676,24,20
5556,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#6b4e2e,0.4196078431372549,0.3058823529411765,0.1803921568627451,0.087431693989071,0.5700934579439253,0.4196078431372549,81432,0.0723746717089797,2019-06-14,control,f1bcr11075,1.400667377618769,9.036545676324943,31,30
5557,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#5f3318,0.3725490196078431,0.2,0.0941176470588235,0.0633802816901408,0.7473684210526316,0.3725490196078431,183117,0.1627496900399504,2019-06-14,control,f1bcr11075,3.149695551962572,20.320575874491535,22,20
5558,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#b7a78d,0.7176470588235294,0.6549019607843137,0.5529411764705883,0.1031746031746031,0.2295081967213114,0.7176470588235294,59064,0.0524945673668727,2019-06-14,control,f1bcr11075,1.015927620489181,6.5543586529430256,37,35
5559,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#906435,0.5647058823529412,0.392156862745098,0.2078431372549019,0.086080586080586,0.6319444444444444,0.5647058823529412,99810,0.0887085664514351,2019-06-14,control,f1bcr11075,1.7167773229213252,11.075960604602523,30,30
5560,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#a08b64,0.6274509803921569,0.5450980392156862,0.392156862745098,0.1083333333333333,0.375,0.6274509803921569,78273,0.0695670335823382,2019-06-14,control,f1bcr11075,1.346331143142179,8.6859900250882,38,35
5561,data_sarracenia/masked/6_14_19.Control.f1bcr11075.masked,#4c200f,0.2980392156862745,0.1254901960784313,0.0588235294117647,0.0464480874316939,0.8026315789473684,0.2980392156862745,216987,0.1928524767918801,2019-06-14,control,f1bcr11075,3.7322749320582065,24.07914501263288,16,15
5562,data_sarracenia/masked/6_14_19.Control.f210134.masked,#84654e,0.5176470588235295,0.396078431372549,0.3058823529411765,0.0709876543209876,0.4090909090909091,0.5176470588235295,45474,0.0788572855502876,2019-06-14,control,f210134,0.7821734493790636,5.046270238790653,25,25
5563,data_sarracenia/masked/6_14_19.Control.f210134.masked,#515116,0.3176470588235294,0.3176470588235294,0.0862745098039215,0.1666666666666666,0.7283950617283951,0.3176470588235294,67599,0.1172246480607357,2019-06-14,control,f210134,1.1627334961642988,7.5014914428466675,59,55
5564,data_sarracenia/masked/6_14_19.Control.f210134.masked,#978035,0.592156862745098,0.5019607843137255,0.2078431372549019,0.1275510204081632,0.6490066225165563,0.592156862745098,56196,0.0974504995994187,2019-06-14,control,f210134,0.9665967181533592,6.236095402627425,45,45
5565,data_sarracenia/masked/6_14_19.Control.f210134.masked,#735c26,0.4509803921568627,0.3607843137254902,0.1490196078431372,0.1168831168831168,0.6695652173913044,0.4509803921568627,103944,0.1802511696626446,2019-06-14,control,f210134,1.7878840001376037,11.534712444492582,42,40
5566,data_sarracenia/masked/6_14_19.Control.f210134.masked,#3d280f,0.2392156862745098,0.1568627450980392,0.0588235294117647,0.0905797101449275,0.7540983606557378,0.2392156862745098,85781,0.1487543829834461,2019-06-14,control,f210134,1.475472152464825,9.519156162943682,32,30
5567,data_sarracenia/masked/6_14_19.Control.f210134.masked,#5b3818,0.3568627450980392,0.2196078431372549,0.0941176470588235,0.0796019900497512,0.7362637362637363,0.3568627450980392,75424,0.1307941220333575,2019-06-14,control,f210134,1.2973270494341052,8.369835213320716,28,25
5568,data_sarracenia/masked/6_14_19.Control.f210134.masked,#ab956b,0.6705882352941176,0.5843137254901961,0.4196078431372549,0.109375,0.3742690058479531,0.6705882352941176,43038,0.0746329739084593,2019-06-14,control,f210134,0.7402731432109808,4.775946222832215,39,35
5569,data_sarracenia/masked/6_14_19.Control.f210134.masked,#231407,0.1372549019607843,0.0784313725490196,0.0274509803921568,0.0773809523809523,0.8,0.1372549019607843,65498,0.1135812659755628,2019-06-14,control,f210134,1.1265953421170318,7.26834252760501,27,25
5570,data_sarracenia/masked/6_14_19.Control.f210134.masked,#c3b69e,0.7647058823529411,0.7137254901960784,0.6196078431372549,0.1081081081081081,0.1897435897435896,0.7647058823529411,33708,0.0584536522260873,2019-06-14,control,f210134,0.5797929065327324,3.7405919252574074,38,35
5571,data_sarracenia/masked/6_14_19.Control.f210275.masked,#4f2e16,0.3098039215686274,0.1803921568627451,0.0862745098039215,0.0701754385964912,0.7215189873417721,0.3098039215686274,65695,0.1113319843682742,2019-06-14,control,f210275,1.1299838315731536,7.2902037062354745,25,25
5572,data_sarracenia/masked/6_14_19.Control.f210275.masked,#6c491e,0.4235294117647059,0.2862745098039215,0.1176470588235294,0.0918803418803418,0.7222222222222223,0.4235294117647059,67199,0.113880782670883,2019-06-14,control,f210275,1.1558533145275036,7.457103262886333,33,30
5573,data_sarracenia/masked/6_14_19.Control.f210275.masked,#907c4d,0.5647058823529412,0.4862745098039215,0.3019607843137254,0.1169154228855721,0.4652777777777778,0.5647058823529412,27852,0.047200219630492,2019-06-14,control,f210275,0.47906704737005057,3.090748970638107,42,40
5574,data_sarracenia/masked/6_14_19.Control.f210275.masked,#401d0e,0.2509803921568627,0.1137254901960784,0.0549019607843137,0.0499999999999999,0.78125,0.2509803921568627,96446,0.1634450805142336,2019-06-14,control,f210275,1.6589149953558775,10.702656011136106,17,15
5575,data_sarracenia/masked/6_14_19.Control.f210275.masked,#180b05,0.0941176470588235,0.0431372549019607,0.0196078431372549,0.0526315789473684,0.7916666666666666,0.0941176470588235,116065,0.196693001989554,2019-06-14,control,f210275,1.9963707041865906,12.879785267740624,18,15
5576,data_sarracenia/masked/6_14_19.Control.f210275.masked,#2b150a,0.1686274509803921,0.0823529411764705,0.0392156862745098,0.0555555555555555,0.7674418604651163,0.1686274509803921,98933,0.1676597489840395,2019-06-14,control,f210275,1.7016925246826515,10.978639520039488,19,15
5577,data_sarracenia/masked/6_14_19.Control.f210275.masked,#b29677,0.6980392156862745,0.5882352941176471,0.4666666666666667,0.0875706214689265,0.3314606741573033,0.6980392156862745,14109,0.0239102362044597,2019-06-14,control,f210275,0.2426812067838591,1.5656820776509066,31,30
5578,data_sarracenia/masked/6_14_19.Control.f210275.masked,#845636,0.5176470588235295,0.3372549019607843,0.2117647058823529,0.0683760683760683,0.5909090909090909,0.5176470588235295,45285,0.0767435712324727,2019-06-14,control,f210275,0.7789225635556779,5.025296823759395,24,20
5579,data_sarracenia/masked/6_14_19.Control.f210275.masked,#6a2918,0.4156862745098039,0.1607843137254902,0.0941176470588235,0.0345528455284553,0.7735849056603774,0.4156862745098039,58498,0.099135374405591,2019-06-14,control,f210275,1.0061921634731157,6.491549378299152,12,10
5580,data_sarracenia/masked/6_14_19.Control.f211004.masked,#856a5c,0.5215686274509804,0.4156862745098039,0.3607843137254902,0.056910569105691,0.3082706766917293,0.5215686274509804,6042,0.0402306504021733,2019-06-14,control,f211004,0.10392514362379167,0.670483458300856,20,20
5581,data_sarracenia/masked/6_14_19.Control.f211004.masked,#4f3116,0.3098039215686274,0.192156862745098,0.0862745098039215,0.0789473684210526,0.7215189873417721,0.3098039215686274,27135,0.1806783678687476,2019-06-14,control,f211004,0.46673432178609514,3.011183158059207,28,25
5582,data_sarracenia/masked/6_14_19.Control.f211004.masked,#402611,0.2509803921568627,0.1490196078431372,0.0666666666666666,0.0744680851063829,0.734375,0.2509803921568627,27665,0.1842073722899909,2019-06-14,control,f211004,0.4758505624548488,3.0699974965066503,26,25
5583,data_sarracenia/masked/6_14_19.Control.f211004.masked,#71563f,0.4431372549019607,0.3372549019607843,0.2470588235294117,0.0766666666666667,0.4424778761061946,0.4431372549019607,11418,0.0760267405316145,2019-06-14,control,f211004,0.1963947848223193,1.2670605969677546,27,25
5584,data_sarracenia/masked/6_14_19.Control.f211004.masked,#241d15,0.1411764705882353,0.1137254901960784,0.0823529411764705,0.0888888888888888,0.4166666666666667,0.1411764705882353,8337,0.0555119053960475,2019-06-14,control,f211004,0.14340018576490418,0.9251606408232765,31,30
5585,data_sarracenia/masked/6_14_19.Control.f211004.masked,#341a0a,0.2039215686274509,0.1019607843137254,0.0392156862745098,0.0634920634920634,0.8076923076923077,0.2039215686274509,26822,0.1785942577105417,2019-06-14,control,f211004,0.4613505796553029,2.976449407240245,22,20
5586,data_sarracenia/masked/6_14_19.Control.f211004.masked,#5a4026,0.3529411764705882,0.2509803921568627,0.1490196078431372,0.0833333333333333,0.5777777777777778,0.3529411764705882,15783,0.1050910882650615,2019-06-14,control,f211004,0.27147476693384703,1.7514466107849074,29,25
5587,data_sarracenia/masked/6_14_19.Control.f211004.masked,#201007,0.1254901960784313,0.0627450980392156,0.0274509803921568,0.06,0.78125,0.1254901960784313,24576,0.1636392691631598,2019-06-14,control,f211004,0.4227183597646978,2.7272097767629657,21,20
5588,data_sarracenia/masked/6_14_19.Control.f211004.masked,#9e8a86,0.6196078431372549,0.5411764705882353,0.5254901960784314,0.0277777777777776,0.1518987341772152,0.6196078431372549,2406,0.0160203483726628,2019-06-14,control,f211004,0.0413842925453232,0.2669949024614134,9,5
5589,data_sarracenia/masked/6_14_19.Control.p008.masked,#9a7e68,0.6039215686274509,0.4941176470588235,0.4078431372549019,0.0733333333333333,0.3246753246753246,0.6039215686274509,32991,0.0936565840087436,2019-06-14,control,p008,0.567460180948777,3.661026112678507,26,25
5590,data_sarracenia/masked/6_14_19.Control.p008.masked,#bab677,0.7294117647058823,0.7137254901960784,0.4666666666666667,0.1567164179104478,0.3602150537634408,0.7294117647058823,16350,0.0464152389604122,2019-06-14,control,p008,0.2812274244040043,1.8143668558786819,56,55
5591,data_sarracenia/masked/6_14_19.Control.p008.masked,#66482a,0.4,0.2823529411764706,0.1647058823529411,0.0833333333333333,0.5882352941176471,0.4,60353,0.1713332670934408,2019-06-14,control,p008,1.0380990058137536,6.697399562865204,29,25
5592,data_sarracenia/masked/6_14_19.Control.p008.masked,#53341d,0.3254901960784314,0.2039215686274509,0.1137254901960784,0.0709876543209876,0.6506024096385543,0.3254901960784314,55806,0.1584250046131353,2019-06-14,control,p008,0.9598885410574839,6.192816927166099,25,25
5593,data_sarracenia/masked/6_14_19.Control.p008.masked,#7d6142,0.4901960784313725,0.3803921568627451,0.2588235294117647,0.0875706214689265,0.4719999999999999,0.4901960784313725,62523,0.1774935770961377,2019-06-14,control,p008,1.0754239911933674,6.93820543915002,31,30
5594,data_sarracenia/masked/6_14_19.Control.p008.masked,#9aa747,0.6039215686274509,0.6549019607843137,0.2784313725490196,0.1892361111111111,0.5748502994011976,0.6549019607843137,15195,0.0431363642815573,2019-06-14,control,p008,0.2613608999277581,1.6861959862432154,68,65
5595,data_sarracenia/masked/6_14_19.Control.p008.masked,#cac5aa,0.792156862745098,0.7725490196078432,0.6666666666666666,0.140625,0.1584158415841584,0.792156862745098,6336,0.0179869696668606,2019-06-14,control,p008,0.10898207712683615,0.7031087705717021,50,50
5596,data_sarracenia/masked/6_14_19.Control.p008.masked,#3d2916,0.2392156862745098,0.1607843137254902,0.0862745098039215,0.0811965811965812,0.639344262295082,0.2392156862745098,60698,0.1723126712182935,2019-06-14,control,p008,1.0440331624754893,6.735684368080993,29,25
5597,data_sarracenia/masked/6_14_19.Control.p008.masked,#22140a,0.1333333333333333,0.0784313725490196,0.0392156862745098,0.0694444444444444,0.7058823529411765,0.1333333333333333,42003,0.1192403230614185,2019-06-14,control,p008,0.7224706732257732,4.661091807184849,24,20
5598,data_sarracenia/masked/6_14_19.Control.p009.masked,#81762d,0.5058823529411764,0.4627450980392157,0.1764705882352941,0.1448412698412698,0.6511627906976744,0.5058823529411764,22641,0.0825374026655778,2019-06-14,control,p009,0.38943548109670095,2.512481956204846,52,50
5599,data_sarracenia/masked/6_14_19.Control.p009.masked,#ad9e8c,0.6784313725490196,0.6196078431372549,0.5490196078431373,0.0909090909090908,0.1907514450867051,0.6784313725490196,12324,0.0449269445011519,2019-06-14,control,p009,0.21197839622966047,1.3675998245779128,32,30
5600,data_sarracenia/masked/6_14_19.Control.p009.masked,#65601f,0.396078431372549,0.3764705882352941,0.1215686274509803,0.1547619047619047,0.693069306930693,0.396078431372549,35790,0.1304718714456531,2019-06-14,control,p009,0.6156042519522515,3.9716324019509495,55,55
5601,data_sarracenia/masked/6_14_19.Control.p009.masked,#4b4d16,0.2941176470588235,0.3019607843137254,0.0862745098039215,0.1727272727272727,0.7142857142857143,0.3019607843137254,40531,0.1477551109685322,2019-06-14,control,p009,0.6971516048023668,4.497743304930816,62,60
5602,data_sarracenia/masked/6_14_19.Control.p009.masked,#6b563f,0.4196078431372549,0.3372549019607843,0.2470588235294117,0.0871212121212121,0.411214953271028,0.4196078431372549,18357,0.0669201493190236,2019-06-14,control,p009,0.3157487357666242,2.0370845488296614,31,30
5603,data_sarracenia/masked/6_14_19.Control.p009.masked,#93805f,0.5764705882352941,0.5019607843137255,0.3725490196078431,0.1057692307692308,0.3537414965986394,0.5764705882352941,19173,0.0698948642421768,2019-06-14,control,p009,0.32978430630568645,2.127636435948744,38,35
5604,data_sarracenia/masked/6_14_19.Control.p009.masked,#1f160b,0.1215686274509803,0.0862745098039215,0.0431372549019607,0.0916666666666666,0.6451612903225806,0.1215686274509803,42923,0.1564751086354224,2019-06-14,control,p009,0.7382950909904021,4.763184621093618,32,30
5605,data_sarracenia/masked/6_14_19.Control.p009.masked,#613d22,0.3803921568627451,0.2392156862745098,0.1333333333333333,0.0714285714285714,0.6494845360824743,0.3803921568627451,28839,0.1051321123392341,2019-06-14,control,p009,0.49604389555884276,3.200276804690233,25,25
5606,data_sarracenia/masked/6_14_19.Control.p009.masked,#3c2c14,0.2352941176470588,0.1725490196078431,0.0784313725490196,0.0999999999999999,0.6666666666666666,0.2352941176470588,53734,0.1958864358832278,2019-06-14,control,p009,0.9242492001788847,5.9628861549715655,35,35
5607,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#8f5732,0.5607843137254902,0.3411764705882353,0.196078431372549,0.0663082437275985,0.6503496503496504,0.5607843137254902,28965,0.0705223253741591,2019-06-14,control,psittacina,0.49821115277443323,3.214259081377738,23,20
5608,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#957750,0.5843137254901961,0.4666666666666667,0.3137254901960784,0.0942028985507246,0.4630872483221477,0.5843137254901961,47946,0.1167361785737763,2019-06-14,control,psittacina,0.824692971894458,5.320589190945522,33,30
5609,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#6f351b,0.4352941176470588,0.2078431372549019,0.1058823529411764,0.0515873015873015,0.7567567567567567,0.4352941176470588,31673,0.0771156088926546,2019-06-14,control,psittacina,0.5447899824555368,3.5147670597092042,18,15
5610,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#2a1b0a,0.1647058823529411,0.1058823529411764,0.0392156862745098,0.0885416666666666,0.7619047619047619,0.1647058823529411,62037,0.1510441394523289,2019-06-14,control,psittacina,1.0670645705046613,6.884273800498213,31,30
5611,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#a9936a,0.6627450980392157,0.5764705882352941,0.4156862745098039,0.1084656084656084,0.3727810650887573,0.6627450980392157,37551,0.0914270271059916,2019-06-14,control,psittacina,0.6458942516082424,4.167051364226323,39,35
5612,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#4a3618,0.2901960784313726,0.2117647058823529,0.0941176470588235,0.0999999999999999,0.6756756756756757,0.2901960784313726,72679,0.1769546723931817,2019-06-14,control,psittacina,1.2501118029515979,8.065221328342918,35,35
5613,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#c5b094,0.7725490196078432,0.6901960784313725,0.5803921568627451,0.0952380952380951,0.248730964467005,0.7725490196078432,15861,0.0386174556450729,2019-06-14,control,psittacina,0.2728164023530221,1.7601023058771728,34,30
5614,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#635128,0.388235294117647,0.3176470588235294,0.1568627450980392,0.115819209039548,0.595959595959596,0.388235294117647,61080,0.1487140905870408,2019-06-14,control,psittacina,1.0506037359386289,6.778075079943113,41,40
5615,data_sarracenia/masked/6_14_19.Control.psittacina.masked,#796639,0.4745098039215686,0.4,0.2235294117647059,0.1171875,0.5289256198347108,0.4745098039215686,52929,0.1288685019757937,2019-06-14,control,psittacina,0.9104028346348344,5.873554942801392,42,40
5616,data_sarracenia/masked/6_14_19.Control.r006.masked,#41200f,0.2549019607843137,0.1254901960784313,0.0588235294117647,0.0566666666666666,0.7692307692307692,0.2549019607843137,162951,0.1728453597749576,2019-06-14,control,r006,2.802831194743541,18.08274578179126,20,20
5617,data_sarracenia/masked/6_14_19.Control.r006.masked,#784d2e,0.4705882352941176,0.3019607843137254,0.1803921568627451,0.0698198198198198,0.6166666666666666,0.4705882352941176,131748,0.1397477183916093,2019-06-14,control,r006,2.266125425711239,14.620134833535449,25,25
5618,data_sarracenia/masked/6_14_19.Control.r006.masked,#672d1b,0.403921568627451,0.1764705882352941,0.1058823529411764,0.0394736842105263,0.7378640776699029,0.403921568627451,94580,0.1003228831214015,2019-06-14,control,r006,1.6268189480202278,10.495585151621146,14,10
5619,data_sarracenia/masked/6_14_19.Control.r006.masked,#ae8b72,0.6823529411764706,0.5450980392156862,0.4470588235294118,0.0694444444444444,0.3448275862068965,0.6823529411764706,44829,0.0475510100174382,2019-06-14,control,r006,0.7710791564897314,4.974694298604613,24,20
5620,data_sarracenia/masked/6_14_19.Control.r006.masked,#2c1209,0.1725490196078431,0.0705882352941176,0.0352941176470588,0.0428571428571428,0.7954545454545455,0.1725490196078431,145930,0.1547908472605849,2019-06-14,control,r006,2.510062265643813,16.193917754029115,15,15
5621,data_sarracenia/masked/6_14_19.Control.r006.masked,#906e4e,0.5647058823529412,0.4313725490196078,0.3058823529411765,0.0808080808080808,0.4583333333333332,0.5647058823529412,73356,0.0778101650904369,2019-06-14,control,r006,1.2617565103718738,8.140348322925785,29,25
5622,data_sarracenia/masked/6_14_19.Control.r006.masked,#190904,0.0980392156862745,0.0352941176470588,0.0156862745098039,0.0396825396825396,0.84,0.0980392156862745,168304,0.1785233931155039,2019-06-14,control,r006,2.8949052254979533,18.676770600110437,14,10
5623,data_sarracenia/masked/6_14_19.Control.r006.masked,#c3b1a1,0.7647058823529411,0.6941176470588235,0.6313725490196078,0.0784313725490196,0.1743589743589743,0.7647058823529411,19125,0.0202862670722859,2019-06-14,control,r006,0.32895868450927107,2.122309854353504,28,25
5624,data_sarracenia/masked/6_14_19.Control.r006.masked,#513b1a,0.3176470588235294,0.2313725490196078,0.1019607843137254,0.1,0.6790123456790124,0.3176470588235294,101933,0.1081223561557815,2019-06-14,control,r006,1.7532938869586157,11.311550869741998,36,35
5625,data_sarracenia/masked/6_14_19.Control.r008.masked,#35130c,0.2078431372549019,0.0745098039215686,0.0470588235294117,0.0284552845528455,0.7735849056603774,0.2078431372549019,124960,0.2274837342576377,2019-06-14,control,r008,2.149368743334824,13.866867419608568,10,10
5626,data_sarracenia/masked/6_14_19.Control.r008.masked,#6e4837,0.4313725490196078,0.2823529411764706,0.2156862745098039,0.0515151515151514,0.5,0.4313725490196078,33819,0.0615658803525852,2019-06-14,control,r008,0.5817021569369432,3.7529096451964,18,15
5627,data_sarracenia/masked/6_14_19.Control.r008.masked,#682522,0.4078431372549019,0.1450980392156863,0.1333333333333333,0.0071428571428571,0.6730769230769231,0.4078431372549019,35955,0.065454366719217,2019-06-14,control,r008,0.6184423268774296,3.9899425261845876,2,0
5628,data_sarracenia/masked/6_14_19.Control.r008.masked,#563b23,0.3372549019607843,0.2313725490196078,0.1372549019607843,0.0784313725490196,0.5930232558139534,0.3372549019607843,34575,0.0629421423812245,2019-06-14,control,r008,0.5947057002304861,3.8368033053214328,28,25
5629,data_sarracenia/masked/6_14_19.Control.r008.masked,#7f5e4f,0.4980392156862745,0.3686274509803922,0.3098039215686274,0.0520833333333333,0.3779527559055118,0.4980392156862745,30915,0.056279286528288,2019-06-14,control,r008,0.5317520382538099,3.43065145868437,18,15
5630,data_sarracenia/masked/6_14_19.Control.r008.masked,#4e1813,0.3058823529411765,0.0941176470588235,0.0745098039215686,0.0141242937853107,0.7564102564102564,0.3058823529411765,70727,0.1287551382269521,2019-06-14,control,r008,1.2165365165640374,7.848607010136485,5,5
5631,data_sarracenia/masked/6_14_19.Control.r008.masked,#1c0a06,0.1098039215686274,0.0392156862745098,0.0235294117647058,0.0303030303030302,0.7857142857142857,0.1098039215686274,156422,0.2847588082590285,2019-06-14,control,r008,2.6905294299769515,17.358219714388696,10,10
5632,data_sarracenia/masked/6_14_19.Control.r008.masked,#422a1a,0.2588235294117647,0.1647058823529411,0.1019607843137254,0.0666666666666666,0.6060606060606061,0.2588235294117647,48174,0.0876984748249635,2019-06-14,control,r008,0.8286146754274313,5.345890453522912,23,20
5633,data_sarracenia/masked/6_14_19.Control.r008.masked,#95766e,0.5843137254901961,0.4627450980392157,0.4313725490196078,0.0341880341880341,0.261744966442953,0.5843137254901961,13767,0.0250621684501032,2019-06-14,control,r008,0.2367986514843992,1.5277301837848205,12,10
5634,data_sarracenia/masked/6_14_19.Control.r012.masked,#74562f,0.4549019607843137,0.3372549019607843,0.1843137254901961,0.0942028985507246,0.5948275862068966,0.4549019607843137,76470,0.1303618491709825,2019-06-14,control,r012,1.3153187244143245,8.485910303916992,33,30
5635,data_sarracenia/masked/6_14_19.Control.r012.masked,#978a5a,0.592156862745098,0.5411764705882353,0.3529411764705882,0.1311475409836065,0.4039735099337748,0.592156862745098,29931,0.0510247222118043,2019-06-14,control,r012,0.5148267914272937,3.321456535981947,47,45
5636,data_sarracenia/masked/6_14_19.Control.r012.masked,#876b4b,0.5294117647058824,0.4196078431372549,0.2941176470588235,0.0888888888888888,0.4444444444444444,0.5294117647058824,45882,0.0782171095025895,2019-06-14,control,r012,0.7891912346485948,5.091546182350195,31,30
5637,data_sarracenia/masked/6_14_19.Control.r012.masked,#482a12,0.2823529411764706,0.1647058823529411,0.0705882352941176,0.074074074074074,0.75,0.2823529411764706,111175,0.189525023951667,2019-06-14,control,r012,1.9122604836767692,12.337139767725533,26,25
5638,data_sarracenia/masked/6_14_19.Control.r012.masked,#603d1e,0.3764705882352941,0.2392156862745098,0.1176470588235294,0.0782828282828282,0.6874999999999999,0.3764705882352941,96776,0.1649784008810122,2019-06-14,control,r012,1.6645911452062334,10.739276259603383,28,25
5639,data_sarracenia/masked/6_14_19.Control.r012.masked,#1f0c05,0.1215686274509803,0.0470588235294117,0.0196078431372549,0.0448717948717948,0.8387096774193549,0.1215686274509803,88683,0.1511818996996239,2019-06-14,control,r012,1.5253878702397743,9.84119240855591,16,15
5640,data_sarracenia/masked/6_14_19.Control.r012.masked,#aba66b,0.6705882352941176,0.6509803921568628,0.4196078431372549,0.1536458333333333,0.3742690058479531,0.6705882352941176,20478,0.0349097678478276,2019-06-14,control,r012,0.35223089889573084,2.2724528730693363,55,55
5641,data_sarracenia/masked/6_14_19.Control.r012.masked,#bfbc8e,0.7490196078431373,0.7372549019607844,0.5568627450980392,0.1564625850340136,0.256544502617801,0.7490196078431373,10764,0.0183498750421924,2019-06-14,control,r012,0.18514568784615915,1.1944859227326075,56,55
5642,data_sarracenia/masked/6_14_19.Control.r012.masked,#38170a,0.2196078431372549,0.0901960784313725,0.0392156862745098,0.0471014492753623,0.8214285714285714,0.2196078431372549,106439,0.1814513516923003,2019-06-14,control,r012,1.8307991330971138,11.81158371699517,16,15
5643,data_sarracenia/masked/6_14_19.MaxSea.f102-04011.masked,#9f935d,0.6235294117647059,0.5764705882352941,0.3647058823529411,0.1363636363636363,0.4150943396226415,0.6235294117647059,171114,0.0897199613464967,2019-06-14,maxsea,f102-04011,2.9432385014964395,18.98859756433179,49,45
5644,data_sarracenia/masked/6_14_19.MaxSea.f102-04011.masked,#7d5232,0.4901960784313725,0.3215686274509804,0.196078431372549,0.0711111111111111,0.6,0.4901960784313725,361374,0.189478717764934,2019-06-14,maxsea,f102-04011,6.215796897038082,40.101835362465,25,25
5645,data_sarracenia/masked/6_14_19.MaxSea.f102-04011.masked,#7e7c32,0.4941176470588235,0.4862745098039215,0.196078431372549,0.1622807017543859,0.6031746031746033,0.4941176470588235,224700,0.1178166328562118,2019-06-14,maxsea,f102-04011,3.86494203446971,24.935060092718032,58,55
5646,data_sarracenia/masked/6_14_19.MaxSea.f102-04011.masked,#6c3423,0.4235294117647059,0.2039215686274509,0.1372549019607843,0.0388127853881278,0.6759259259259259,0.4235294117647059,278998,0.1462866263178343,2019-06-14,maxsea,f102-04011,4.798892290756476,30.96053358143367,13,10
5647,data_sarracenia/masked/6_14_19.MaxSea.f102-04011.masked,#c1be8f,0.7568627450980392,0.7450980392156863,0.5607843137254902,0.1566666666666667,0.2590673575129533,0.7568627450980392,32229,0.0168985859382414,2019-06-14,maxsea,f102-04011,0.5543534349306821,3.5764666298540697,56,55
